,Disease,Gene1,Gene2,IAP,Synergy_score,Gene1_expression,Gene2_expression,wilcox_pvalue,specificity_pvalue,sensitivity_R
1019,ucec,MTMR2,CD274,IFNGscore,0.248916473117664,Expressed,Expressed,0.634474264094337,0.322795994502258,0.87590345224081
1020,ucec,MTMR2,CD276,IFNGscore,0.148036871282746,Expressed,Inhibited,0.802027477068902,0.671982861223518,0.877782435355563
1021,ucec,MTMR2,CD28,IFNGscore,NA,NA,NA,NA,NA,NA
1022,ucec,MTMR2,CD70,IFNGscore,-0.191527420858828,Inhibited,Inhibited,0.00933044344216898,0.101486116542824,0.237354721331251
1023,ucec,MTMR2,CD80,IFNGscore,NA,NA,NA,NA,NA,NA
1024,ucec,MTMR2,CD86,IFNGscore,-0.140906425536832,Inhibited,Inhibited,0.0455284696037652,0.30879345603272,0.269096512591729
1025,ucec,MTMR2,CSF1,IFNGscore,-0.0660277061646646,Inhibited,Inhibited,0.249898258573216,0.594480302693078,1.25621490625216
1026,ucec,MTMR2,CSF1R,IFNGscore,0.371522270761167,Expressed,Expressed,0.183904531992686,0.307320842186595,0.303599178507871
1027,ucec,MTMR2,CTLA4,IFNGscore,0,Expressed,Inhibited,0.655972500257051,0.972118594148832,Inf
1028,ucec,MTMR2,NCR3LG1,IFNGscore,-0.110837222111877,Inhibited,Expressed,0.558709225670689,0.54701698933228,0.714319465481234
1029,ucec,MTMR2,FLT3,IFNGscore,0.198382272242865,Expressed,Expressed,0.810880929934927,0.585118947190822,0.494896037240128
1030,ucec,MTMR2,HHLA2,IFNGscore,NA,NA,NA,NA,NA,NA
1031,ucec,MTMR2,ICOS,IFNGscore,0,Expressed,Inhibited,0.455110610189528,0.972118594148832,Inf
1032,ucec,MTMR2,ICOSLG,IFNGscore,0.13430850694657,Expressed,Inhibited,0.967635438830493,0.630473198507756,0.739935341203652
1033,ucec,MTMR2,IDO1,IFNGscore,0.154121827492087,Expressed,Expressed,0.538132113206306,0.575692126448066,0.510633121309905
1034,ucec,MTMR2,LAG3,IFNGscore,-0.125492476394211,Inhibited,Inhibited,0.0410252995921522,0.283774760738927,0.272768549154913
1035,ucec,MTMR2,NAV2,IFNGscore,0.309030612183154,Expressed,Inhibited,0.432254680645165,0.215197329668172,0.364616601927873
1036,ucec,MTMR2,NDST3,IFNGscore,-0.0899750933535078,Inhibited,Expressed,0.0727611405185555,0.456710438459826,0.617043256745302
1037,ucec,MTMR2,NDST4,IFNGscore,NA,NA,NA,NA,NA,NA
1038,ucec,MTMR2,NFATC3,IFNGscore,0.124828938807478,Expressed,Expressed,0.30486551620132,0.724776639790804,1.1008628511721
1039,ucec,MTMR2,NLRC5,IFNGscore,-0.252979558702131,Inhibited,Inhibited,0.00281176243796715,0.178852849551035,0.381223085158713
1040,ucec,MTMR2,NR3C2,IFNGscore,0.229553312889377,Expressed,Inhibited,0.273771532500536,0.365207147064598,0.441660581622125
1041,ucec,MTMR2,NT5E,IFNGscore,0.194884730124596,Expressed,Inhibited,0.708901064064604,0.453760062831337,0.591969484247589
1042,ucec,MTMR2,PDCD1,IFNGscore,-0.0973574990419233,Inhibited,Inhibited,0.345903350853578,0.5,0.53258111249116
1043,ucec,MTMR2,PDCD1LG2,IFNGscore,NA,NA,NA,NA,NA,NA
1044,ucec,MTMR2,PEX13,IFNGscore,0.144172023857784,Expressed,Inhibited,0.58478264018136,0.602002748870999,0.911790784792456
1045,ucec,MTMR2,PLD6,IFNGscore,NA,NA,NA,NA,NA,NA
1046,ucec,MTMR2,SERPINB9,IFNGscore,0.208554446107369,Expressed,Expressed,0.851365135660558,0.582639714625446,0.646373832513156
1047,ucec,MTMR2,SFN,IFNGscore,-0.210137543794141,Inhibited,Inhibited,0.179970006163395,0.261565067012538,0.457658511453377
1048,ucec,MTMR2,TLR3,IFNGscore,0.184518392910027,Expressed,Inhibited,0.30333188173824,0.485961123110151,0.669799905562694
1049,ucec,MTMR2,TNFRSF18,IFNGscore,0.238856558761306,Expressed,Expressed,0.511712420790171,0.390233809228223,0.478575813925546
1050,ucec,MTMR2,TNFRSF4,IFNGscore,0.21456892517731,Expressed,Expressed,0.257030149388203,0.510771641206424,0.410315151168111
1051,ucec,MTMR2,TNFRSF9,IFNGscore,0.0847669026853769,Inhibited,Expressed,0.25822684767014,0.44995064165844,0.538270932503071
1052,ucec,MTMR2,TNFSF18,IFNGscore,0.354704262339053,Expressed,Expressed,0.571428571428571,0.146835443037975,0.517800976903435
1053,ucec,MTMR2,TNFSF4,IFNGscore,-0.137048328044866,Inhibited,Inhibited,0.646081197928164,0.318501616276859,0.513474311235759
1054,ucec,MTMR2,TNFSF9,IFNGscore,0.166976565560247,Expressed,Expressed,0.339814006554906,0.65677249671238,0.621335794754799
1055,ucec,MTMR2,VTCN1,IFNGscore,0.207219753962839,Expressed,Inhibited,0.0993120207047292,0.4193991753387,0.453587082383251
1056,ucec,MTMR2,XCL1,IFNGscore,0.164204989383425,Expressed,Expressed,0.639324117507957,0.600785038097437,0.485065078096932
1057,ucec,NAV2,VSIR,IFNGscore,0.148821374999537,Expressed,Expressed,0.879170716584586,0.770780856423174,0.590058852886063
1058,ucec,NAV2,CD27,IFNGscore,-0.121106291539277,Inhibited,Inhibited,0.188479481435193,0.412396548688149,0.526013866339701
1059,ucec,NAV2,CD274,IFNGscore,0.0897173521258442,Inhibited,Expressed,0.0371190165091074,0.658964019851117,0.962122136290747
1060,ucec,NAV2,CD276,IFNGscore,-0.121990859315867,Expressed,Expressed,0.949964282701323,0.429294349170649,0.524025338634726
1061,ucec,NAV2,CD28,IFNGscore,0.0451053896678628,Inhibited,Expressed,0.521613238155411,0.763628338115206,1.38728246813291
1062,ucec,NAV2,CD70,IFNGscore,NA,NA,NA,NA,NA,NA
1063,ucec,NAV2,CD80,IFNGscore,NA,NA,NA,NA,NA,NA
1064,ucec,NAV2,CD86,IFNGscore,0.0912841631502812,Inhibited,Expressed,0.124395508472688,0.633634959170161,0.945037556556778
1065,ucec,NAV2,CSF1,IFNGscore,NA,NA,NA,NA,NA,NA
1066,ucec,NAV2,CSF1R,IFNGscore,0.214784788214326,Inhibited,Expressed,0.0609170204002942,0.58470156461271,0.524244703844127
1067,ucec,NAV2,CTLA4,IFNGscore,0,Expressed,Inhibited,0.735014622940698,0.497416627524659,Inf
1068,ucec,NAV2,NCR3LG1,IFNGscore,0.17712828845733,Inhibited,Inhibited,0.347426998474356,0.491192411924119,0.620971971071958
1069,ucec,NAV2,FLT3,IFNGscore,0.244634818028638,Expressed,Expressed,0.0999563881311196,0.491985827568753,0.426002364422632
1070,ucec,NAV2,HHLA2,IFNGscore,NA,NA,NA,NA,NA,NA
1071,ucec,NAV2,ICOS,IFNGscore,0,Expressed,Inhibited,0.890088365755624,0.485668789808917,Inf
1072,ucec,NAV2,ICOSLG,IFNGscore,-0.109305102179316,Expressed,Expressed,0.719744621177282,0.313055954088953,0.754578344267321
1073,ucec,NAV2,IDO1,IFNGscore,0.0559939314524862,Expressed,Expressed,0.443265845702869,0.827554744525547,1.55522959825316
1074,ucec,NAV2,LAG3,IFNGscore,NA,NA,NA,NA,NA,NA
1075,ucec,NAV2,NDST3,IFNGscore,0.235198681804136,Inhibited,Inhibited,0.111179717689427,0.355467196819086,0.351458092573349
1076,ucec,NAV2,NDST4,IFNGscore,NA,NA,NA,NA,NA,NA
1077,ucec,NAV2,NFATC3,IFNGscore,-0.255531129821584,Expressed,Inhibited,0.0915785897165958,0.0755681818181818,0.489240374328588
1078,ucec,NAV2,NLRC5,IFNGscore,0.084767830090156,Inhibited,Expressed,0.0734564670524039,0.730247128437174,1.06034602817846
1079,ucec,NAV2,NR3C2,IFNGscore,-0.116431589341384,Inhibited,Expressed,0.545356363086604,0.368343195266272,0.81374251965247
1080,ucec,NAV2,NT5E,IFNGscore,NA,NA,NA,NA,NA,NA
1081,ucec,NAV2,PDCD1,IFNGscore,NA,NA,NA,NA,NA,NA
1082,ucec,NAV2,PDCD1LG2,IFNGscore,NA,NA,NA,NA,NA,NA
1083,ucec,NAV2,PEX13,IFNGscore,-0.157688135501593,Expressed,Expressed,0.685979715825348,0.167575322812052,0.635433968431617
1084,ucec,NAV2,PLD6,IFNGscore,0.112263761595588,Inhibited,Expressed,0.751013693492967,0.570955638931803,0.704280194192045
1085,ucec,NAV2,SERPINB9,IFNGscore,0.0362540869860308,Inhibited,Expressed,0.310444457705876,0.929505690504501,3.76554926178224
1086,ucec,NAV2,SFN,IFNGscore,NA,NA,NA,NA,NA,NA
1087,ucec,NAV2,TLR3,IFNGscore,0.111357031333523,Inhibited,Inhibited,0.529419164785712,0.57294195541823,0.617925446677396
1088,ucec,NAV2,TNFRSF18,IFNGscore,NA,NA,NA,NA,NA,NA
1089,ucec,NAV2,TNFRSF4,IFNGscore,NA,NA,NA,NA,NA,NA
1090,ucec,NAV2,TNFRSF9,IFNGscore,NA,NA,NA,NA,NA,NA
1091,ucec,NAV2,TNFSF18,IFNGscore,-0.172179475602477,Expressed,Inhibited,0.795348970707062,0.221995094031071,0.445049512020825
1092,ucec,NAV2,TNFSF4,IFNGscore,0.150731255580301,Inhibited,Expressed,0.023221749113097,0.446921209446038,0.350831368306981
1093,ucec,NAV2,TNFSF9,IFNGscore,NA,NA,NA,NA,NA,NA
1094,ucec,NAV2,VTCN1,IFNGscore,-0.10851231705208,Expressed,Expressed,0.0317623617993197,0.315925394548063,0.918691082858595
1095,ucec,NAV2,XCL1,IFNGscore,0.124546065148592,Expressed,Expressed,0.215878393665428,0.703070884322327,0.923309829365396
1096,ucec,NDST3,VSIR,IFNGscore,0.411153442746705,Inhibited,Expressed,0.00116578534827015,0.322805657818252,0.243834181045876
1097,ucec,NDST3,CD27,IFNGscore,0.088124835148587,Inhibited,Expressed,0.0625639056008388,0.766600397614314,0.380899339128994
1098,ucec,NDST3,CD274,IFNGscore,0.061028947249244,Inhibited,Expressed,0.400574903399708,0.836580516898608,1.03222017608782
1099,ucec,NDST3,CD276,IFNGscore,0.44835379624844,Inhibited,Inhibited,0.00152617854439103,0.082123303975244,0.224425357221852
1100,ucec,NDST3,CD28,IFNGscore,0.0903027699956928,Inhibited,Expressed,0.0396617727973076,0.756063618290258,0.458534066137902
1101,ucec,NDST3,CD70,IFNGscore,0.192322316188461,Inhibited,Expressed,0.0141390742361782,0.466401590457256,0.361263597095479
1102,ucec,NDST3,CD80,IFNGscore,0.111596488663978,Inhibited,Expressed,0.00666411656208697,0.689662027833002,0.292832611949627
1103,ucec,NDST3,CD86,IFNGscore,0.0950228931140178,Inhibited,Expressed,0.0836285806872056,0.7389662027833,0.840758983851831
1104,ucec,NDST3,CSF1,IFNGscore,NA,NA,NA,NA,NA,NA
1105,ucec,NDST3,CSF1R,IFNGscore,0.149132239949866,Inhibited,Expressed,0.06312223380056,0.702530423024918,0.689718983762235
1106,ucec,NDST3,CTLA4,IFNGscore,0,Expressed,Inhibited,0.990056684231909,0.497416627524659,Inf
1107,ucec,NDST3,NCR3LG1,IFNGscore,-0.180116396660751,Expressed,Expressed,0.139550401651234,0.277163176610036,0.398936608635783
1108,ucec,NDST3,FLT3,IFNGscore,0.211781149935251,Inhibited,Expressed,0.155588851973391,0.555930487599123,0.462968656015424
1109,ucec,NDST3,HHLA2,IFNGscore,0.172500981528947,Inhibited,Inhibited,0.102547287153164,0.521669980119284,0.581755096808079
1110,ucec,NDST3,ICOS,IFNGscore,0,Expressed,Inhibited,0.833509766457578,0.485668789808917,Inf
1111,ucec,NDST3,ICOSLG,IFNGscore,0.184509380315655,Inhibited,Inhibited,0.514762440420474,0.488469184890656,0.486438737195947
1112,ucec,NDST3,IDO1,IFNGscore,0.154153740990529,Inhibited,Expressed,0.0662298251459845,0.574817518248175,0.591748937346296
1113,ucec,NDST3,LAG3,IFNGscore,0,Expressed,Inhibited,0.703467760579763,0.120198265179678,Inf
1114,ucec,NDST3,NDST4,IFNGscore,NA,NA,NA,NA,NA,NA
1115,ucec,NDST3,NFATC3,IFNGscore,-0.0449096165861166,Expressed,Inhibited,0.103094954114235,0.723295454545455,1.44310986555673
1116,ucec,NDST3,NLRC5,IFNGscore,-0.155264521614193,Expressed,Inhibited,0.0276986111560231,0.405717427157779,0.824711529521204
1117,ucec,NDST3,NR3C2,IFNGscore,NA,NA,NA,NA,NA,NA
1118,ucec,NDST3,NT5E,IFNGscore,0.239758471026217,Inhibited,Inhibited,0.277002043676875,0.343737574552684,0.449972114787836
1119,ucec,NDST3,PDCD1,IFNGscore,-0.097014531044691,Expressed,Inhibited,0.76254055374317,0.5,0.595855734300209
1120,ucec,NDST3,PDCD1LG2,IFNGscore,0.113783070430413,Inhibited,Expressed,0.00990435034747127,0.682504970178926,0.326254342400681
1121,ucec,NDST3,PEX13,IFNGscore,0.251395219102972,Inhibited,Expressed,0.135163129940959,0.315705765407555,0.278499555202171
1122,ucec,NDST3,PLD6,IFNGscore,0.150951644469614,Inhibited,Inhibited,0.777928015720209,0.576341948310139,0.467276700175251
1123,ucec,NDST3,SERPINB9,IFNGscore,0.287899062973567,Inhibited,Expressed,0.0617960492402142,0.422795991166978,0.381451075100948
1124,ucec,NDST3,SFN,IFNGscore,NA,NA,NA,NA,NA,NA
1125,ucec,NDST3,TLR3,IFNGscore,0.28363476866107,Inhibited,Inhibited,0.288640495654368,0.243936381709742,0.361638036508493
1126,ucec,NDST3,TNFRSF18,IFNGscore,NA,NA,NA,NA,NA,NA
1127,ucec,NDST3,TNFRSF4,IFNGscore,0.12852976290495,Inhibited,Expressed,0.0912307919941387,0.703877790834313,0.763072208869286
1128,ucec,NDST3,TNFRSF9,IFNGscore,-0.136069347912194,Expressed,Inhibited,0.195970763443194,0.239852398523985,0.514501447008053
1129,ucec,NDST3,TNFSF18,IFNGscore,0.307420449034242,Inhibited,Expressed,0.271963023868891,0.233544303797468,0.597080868235248
1130,ucec,NDST3,TNFSF4,IFNGscore,0.26248647196602,Inhibited,Expressed,0.000409051075016764,0.294632206759443,0.389660496123771
1131,ucec,NDST3,TNFSF9,IFNGscore,-0.197341183191721,Expressed,Inhibited,0.0112260246553189,0.138022426095821,0.284152511218875
1132,ucec,NDST3,VTCN1,IFNGscore,0.193464328846223,Inhibited,Inhibited,0.11994211909153,0.464214711729622,0.580187736907598
1133,ucec,NDST3,XCL1,IFNGscore,0.155789931789624,Inhibited,Expressed,0.113798094667617,0.621334564765643,0.494952652518488
1134,ucec,NDST4,VSIR,IFNGscore,0.33274659116172,Inhibited,Expressed,0.0518540446725024,0.468901375702383,0.268081897215036
1135,ucec,NDST4,CD27,IFNGscore,-0.114265599588324,Expressed,Inhibited,0.0552342537180638,0.473674942771615,0.174574461253721
1136,ucec,NDST4,CD274,IFNGscore,-0.155064139880274,Expressed,Inhibited,0.139996284315541,0.169739593233226,0.234385389121414
1137,ucec,NDST4,CD276,IFNGscore,NA,NA,NA,NA,NA,NA
1138,ucec,NDST4,CD28,IFNGscore,NA,NA,NA,NA,NA,NA
1139,ucec,NDST4,CD70,IFNGscore,0.598419704124512,Inhibited,Expressed,0.171293637500489,0.0254406687261494,0.342191363404248
1140,ucec,NDST4,CD80,IFNGscore,NA,NA,NA,NA,NA,NA
1141,ucec,NDST4,CD86,IFNGscore,NA,NA,NA,NA,NA,NA
1142,ucec,NDST4,CSF1,IFNGscore,0,Expressed,Expressed,1,0.562250522714313,Inf
1143,ucec,NDST4,CSF1R,IFNGscore,NA,NA,NA,NA,NA,NA
1144,ucec,NDST4,CTLA4,IFNGscore,0,Expressed,Inhibited,0.276756348127897,0.562250522714313,Inf
1145,ucec,NDST4,NCR3LG1,IFNGscore,-0.178743057904466,Expressed,Expressed,1,0.280521532990913,0.573693547509173
1146,ucec,NDST4,FLT3,IFNGscore,0.545086560587834,Inhibited,Expressed,0.0437673126024764,0.0349249198582757,0.195753550989512
1147,ucec,NDST4,HHLA2,IFNGscore,0.131246220487632,Inhibited,Inhibited,0.353869833623677,0.49480122324159,0.506913215579808
1148,ucec,NDST4,ICOS,IFNGscore,0,Expressed,Inhibited,0.034670144954088,0.562250522714313,Inf
1149,ucec,NDST4,ICOSLG,IFNGscore,-0.104518379073012,Expressed,Expressed,0.285376880905924,0.288538300703288,1.01860539702219
1150,ucec,NDST4,IDO1,IFNGscore,NA,NA,NA,NA,NA,NA
1151,ucec,NDST4,LAG3,IFNGscore,0.233613295790752,Inhibited,Expressed,0.31248432509321,0.181379643029426,0.816696263796887
1152,ucec,NDST4,NFATC3,IFNGscore,0,Expressed,Inhibited,0.905901356692124,0.562250522714313,Inf
1153,ucec,NDST4,NLRC5,IFNGscore,0.281013587892314,Inhibited,Expressed,0.559536282685206,0.212147580925861,0.379022453674564
1154,ucec,NDST4,NR3C2,IFNGscore,NA,NA,NA,NA,NA,NA
1155,ucec,NDST4,NT5E,IFNGscore,0,Expressed,Expressed,1,0.562250522714313,Inf
1156,ucec,NDST4,PDCD1,IFNGscore,0,Expressed,Inhibited,0.323937428758998,0.562250522714313,Inf
1157,ucec,NDST4,PDCD1LG2,IFNGscore,0.431186573621622,Inhibited,Expressed,0.119081892481607,0.0358710169814921,0.411437007375194
1158,ucec,NDST4,PEX13,IFNGscore,-0.338539369680228,Expressed,Inhibited,0.350121738405201,0.0550998948475289,0.433763078844262
1159,ucec,NDST4,PLD6,IFNGscore,-0.281409847342348,Expressed,Expressed,1,0.0243489307643447,0.88025701416605
1160,ucec,NDST4,SERPINB9,IFNGscore,0.0576976060876901,Inhibited,Expressed,0.603762583063755,0.885850178359096,3.15384983472104
1161,ucec,NDST4,SFN,IFNGscore,0.18618851972603,Expressed,Expressed,0.839713501301875,0.505432322317791,0.609557766240341
1162,ucec,NDST4,TLR3,IFNGscore,-0.134485901822483,Expressed,Inhibited,1,0.17734271051131,1.14366282955984
1163,ucec,NDST4,TNFRSF18,IFNGscore,0.214999829383133,Inhibited,Expressed,0.171952602790405,0.442996068694393,0.385626647106529
1164,ucec,NDST4,TNFRSF4,IFNGscore,0.245354419605968,Inhibited,Expressed,0.508397834101759,0.427340383862123,0.186280010474368
1165,ucec,NDST4,TNFRSF9,IFNGscore,NA,NA,NA,NA,NA,NA
1166,ucec,NDST4,TNFSF18,IFNGscore,NA,NA,NA,NA,NA,NA
1167,ucec,NDST4,TNFSF4,IFNGscore,NA,NA,NA,NA,NA,NA
1168,ucec,NDST4,TNFSF9,IFNGscore,0.333441947796652,Inhibited,Expressed,0.246308261979521,0.309224121735863,0.482769571214145
1169,ucec,NDST4,VTCN1,IFNGscore,NA,NA,NA,NA,NA,NA
1170,ucec,NDST4,XCL1,IFNGscore,NA,NA,NA,NA,NA,NA
1171,ucec,NFATC3,VSIR,IFNGscore,0.24514571215439,Expressed,Expressed,0.204752269471273,0.619066072466576,0.710697767121575
1172,ucec,NFATC3,CD27,IFNGscore,0.0965901388655031,Expressed,Expressed,0.0365075257591078,0.779690564393114,0.640300929088496
1173,ucec,NFATC3,CD274,IFNGscore,0.466694730335643,Expressed,Expressed,0.000849534870681449,0.0632754342431762,0.255198333140425
1174,ucec,NFATC3,CD276,IFNGscore,NA,NA,NA,NA,NA,NA
1175,ucec,NFATC3,CD28,IFNGscore,NA,NA,NA,NA,NA,NA
1176,ucec,NFATC3,CD70,IFNGscore,0.307857022380851,Expressed,Expressed,0.0141200951400364,0.328829810416213,0.290902894692608
1177,ucec,NFATC3,CD80,IFNGscore,0.223382843266372,Expressed,Expressed,0.00589731077675107,0.528001743299194,0.510698915989583
1178,ucec,NFATC3,CD86,IFNGscore,0.325132797811922,Expressed,Expressed,0.000485288408602355,0.286118980169972,0.283368364746765
1179,ucec,NFATC3,CSF1,IFNGscore,0.16821219893255,Expressed,Inhibited,0.876035119415329,0.648725212464589,0.518745085280122
1180,ucec,NFATC3,CSF1R,IFNGscore,0.466192880053417,Expressed,Expressed,0.00723792020167244,0.142167278346533,0.26547723585066
1181,ucec,NFATC3,CTLA4,IFNGscore,0,Inhibited,Inhibited,0.679668602731635,0.497416627524659,Inf
1182,ucec,NFATC3,NCR3LG1,IFNGscore,-0.170318154412025,Inhibited,Expressed,0.19169592102722,0.311932042670881,0.502073920239952
1183,ucec,NFATC3,FLT3,IFNGscore,0.223073949922885,Expressed,Expressed,0.0631453235299227,0.533659524211237,0.266303594455462
1184,ucec,NFATC3,HHLA2,IFNGscore,NA,NA,NA,NA,NA,NA
1185,ucec,NFATC3,ICOS,IFNGscore,0,Inhibited,Inhibited,0.164392501098272,0.485668789808917,Inf
1186,ucec,NFATC3,ICOSLG,IFNGscore,0.278441292195888,Expressed,Inhibited,0.710917743375911,0.400740902157333,0.528978679180174
1187,ucec,NFATC3,IDO1,IFNGscore,0.349946045607847,Expressed,Expressed,0.0309452837025068,0.229461756373938,0.363331307807759
1188,ucec,NFATC3,LAG3,IFNGscore,0,Inhibited,Inhibited,0.806345879042521,0.120198265179678,Inf
1189,ucec,NFATC3,NLRC5,IFNGscore,0.162973497779358,Expressed,Expressed,0.0349009767031682,0.658967095227718,0.647562285439467
1190,ucec,NFATC3,NR3C2,IFNGscore,0.406243239176555,Expressed,Inhibited,0.0216118671719896,0.099368054042275,0.327348086179395
1191,ucec,NFATC3,NT5E,IFNGscore,0.173094563693729,Expressed,Inhibited,0.354638073627528,0.637611680104598,0.841796591122196
1192,ucec,NFATC3,PDCD1,IFNGscore,0,Inhibited,Inhibited,0.258543878765997,0.260113555713272,Inf
1193,ucec,NFATC3,PDCD1LG2,IFNGscore,0.154615327572681,Expressed,Expressed,0.0857773959841107,0.674656787971236,0.560707928147079
1194,ucec,NFATC3,PEX13,IFNGscore,-0.0973754239561201,Inhibited,Inhibited,0.513273237144984,0.650052576235542,0.78125902730323
1195,ucec,NFATC3,PLD6,IFNGscore,NA,NA,NA,NA,NA,NA
1196,ucec,NFATC3,SERPINB9,IFNGscore,0.457082615862239,Expressed,Expressed,0.000618109862235858,0.125700696449805,0.183721353807607
1197,ucec,NFATC3,SFN,IFNGscore,0.327800386687231,Expressed,Expressed,0.330243734578721,0.281760732185661,0.352636315106792
1198,ucec,NFATC3,TLR3,IFNGscore,0.186646637821966,Expressed,Inhibited,0.284165688246688,0.612333841795598,0.577652574409057
1199,ucec,NFATC3,TNFRSF18,IFNGscore,-0.0872297283622946,Inhibited,Inhibited,0.267826546172488,0.562754686226569,0.658125522371711
1200,ucec,NFATC3,TNFRSF4,IFNGscore,0.3727722465001,Expressed,Expressed,0.00240720593491606,0.177162780562214,0.210287788545385
1201,ucec,NFATC3,TNFRSF9,IFNGscore,0.410761560411942,Expressed,Expressed,0.0037193542627788,0.0908694704728699,0.364201074396861
1202,ucec,NFATC3,TNFSF18,IFNGscore,NA,NA,NA,NA,NA,NA
1203,ucec,NFATC3,TNFSF4,IFNGscore,0.418691561382243,Expressed,Expressed,0.00191701133453974,0.0788842885160166,0.186597838483365
1204,ucec,NFATC3,TNFSF9,IFNGscore,NA,NA,NA,NA,NA,NA
1205,ucec,NFATC3,VTCN1,IFNGscore,0.268066308445552,Expressed,Inhibited,0.191421224496401,0.423621704074962,0.487754356169201
1206,ucec,NFATC3,XCL1,IFNGscore,-0.21259918954097,Inhibited,Inhibited,0.0983102549456436,0.144034090909091,0.386289238569462
1207,ucec,NLRC5,VSIR,IFNGscore,NA,NA,NA,NA,NA,NA
1208,ucec,NLRC5,CD27,IFNGscore,0,Inhibited,Inhibited,0.348010255929601,0.0600457827082233,Inf
1209,ucec,NLRC5,CD274,IFNGscore,0.562647696183928,Expressed,Expressed,0.000762271953888556,0.0241935483870968,0.427554912414925
1210,ucec,NLRC5,CD276,IFNGscore,0.125087005427534,Expressed,Inhibited,0.268669734418044,0.721256843608665,0.67046783052185
1211,ucec,NLRC5,CD28,IFNGscore,0.415513139462672,Expressed,Expressed,0.00178275371280081,0.0583014270797076,0.313774572115121
1212,ucec,NLRC5,CD70,IFNGscore,0.592176542375108,Expressed,Expressed,0.000521210481114664,0.0290750499727421,0.157642656321727
1213,ucec,NLRC5,CD80,IFNGscore,-0.210848814570624,Inhibited,Inhibited,0.240221026343691,0.247571925966648,0.661315254643308
1214,ucec,NLRC5,CD86,IFNGscore,0.27650507572779,Expressed,Expressed,0.0037132888833677,0.217194570135747,0.600592545835063
1215,ucec,NLRC5,CSF1,IFNGscore,0.29088360956207,Expressed,Expressed,0.0142047836169728,0.198920988513749,0.399512675173329
1216,ucec,NLRC5,CSF1R,IFNGscore,0.541656735054788,Expressed,Expressed,0.0025860670831809,0.0529264052540081,0.203496044993027
1217,ucec,NLRC5,CTLA4,IFNGscore,0,Inhibited,Inhibited,0.384796964240065,0.497416627524659,Inf
1218,ucec,NLRC5,NCR3LG1,IFNGscore,0.0518579839420006,Expressed,Expressed,0.806206574561276,0.856073790462931,0.992511426634973
1219,ucec,NLRC5,FLT3,IFNGscore,0.494482201923688,Expressed,Expressed,9.6760795624238e-05,0.0708621562341826,0.200213685530567
1220,ucec,NLRC5,HHLA2,IFNGscore,0.16126143932105,Expressed,Inhibited,0.664469609261209,0.462060563870519,0.521650964408808
1221,ucec,NLRC5,ICOS,IFNGscore,0,Inhibited,Inhibited,0.69936152630703,0.485668789808917,Inf
1222,ucec,NLRC5,ICOSLG,IFNGscore,NA,NA,NA,NA,NA,NA
1223,ucec,NLRC5,IDO1,IFNGscore,NA,NA,NA,NA,NA,NA
1224,ucec,NLRC5,LAG3,IFNGscore,0,Inhibited,Inhibited,0.669816798472755,0.120198265179678,Inf
1225,ucec,NLRC5,NR3C2,IFNGscore,0.147325504021854,Expressed,Expressed,0.311346982325779,0.511660285415942,0.553444400991469
1226,ucec,NLRC5,NT5E,IFNGscore,-0.224917555180821,Inhibited,Inhibited,0.115062044309502,0.22081729888217,0.395693661332048
1227,ucec,NLRC5,PDCD1,IFNGscore,0,Inhibited,Inhibited,0.922322332175772,0.260113555713272,Inf
1228,ucec,NLRC5,PDCD1LG2,IFNGscore,0.12348811117854,Expressed,Expressed,0.000810922192838267,0.602332057083188,0.384300332692874
1229,ucec,NLRC5,PEX13,IFNGscore,-0.366561893300188,Inhibited,Inhibited,0.0449387869706482,0.0615722924683892,0.451738521698675
1230,ucec,NLRC5,PLD6,IFNGscore,0.0890699872345827,Expressed,Expressed,0.61818673975503,0.714932126696833,0.793252855712753
1231,ucec,NLRC5,SERPINB9,IFNGscore,0.415150833759949,Expressed,Expressed,2.52838337349701e-05,0.18821131306268,0.268287849484036
1232,ucec,NLRC5,SFN,IFNGscore,-0.210537900884093,Inhibited,Expressed,0.100158976175697,0.24775517683709,0.310627750882689
1233,ucec,NLRC5,TLR3,IFNGscore,NA,NA,NA,NA,NA,NA
1234,ucec,NLRC5,TNFRSF18,IFNGscore,-0.0694947475672913,Inhibited,Inhibited,0.267489483308549,0.71632765255635,1.30117998005955
1235,ucec,NLRC5,TNFRSF4,IFNGscore,0.39163882339679,Expressed,Expressed,0.00643442106432904,0.125342734038386,0.296241309024696
1236,ucec,NLRC5,TNFRSF9,IFNGscore,0.550226432834127,Expressed,Expressed,5.88386006653972e-05,0.0199407699901283,0.45990926423283
1237,ucec,NLRC5,TNFSF18,IFNGscore,-0.584336865111497,Inhibited,Inhibited,0.0618813736221587,0.00128275609309144,0.172438666558672
1238,ucec,NLRC5,TNFSF4,IFNGscore,0.569012365902807,Expressed,Expressed,0.000212301229327255,0.0137352155665776,0.372638020838404
1239,ucec,NLRC5,TNFSF9,IFNGscore,0.476243116226465,Expressed,Expressed,0.00062194155222956,0.0773999624272027,0.268762834715216
1240,ucec,NLRC5,VTCN1,IFNGscore,0.0540862410210293,Expressed,Inhibited,0.701572431986229,0.848590323703446,2.15448967275977
1241,ucec,NLRC5,XCL1,IFNGscore,0.741692111072589,Expressed,Expressed,0.00266575942873514,0.00046178711613946,0.133546166673827
