,Disease,Gene1,Gene2,IAP,Synergy_score,Gene1_expression,Gene2_expression,wilcox_pvalue,specificity_pvalue,sensitivity_R
2160,brca,JRKL,CD28,IFNGscore,0.0600428897060499,Low,High,0.754578754578755,0.679577464788732,1.73933021445171
2161,brca,JRKL,CD70,IFNGscore,0.15248892581291,High,High,0.468508714132663,0.702922077922078,0.996550556778017
2162,brca,JRKL,CD80,IFNGscore,0.137431421453717,Low,High,0.0279287276191301,0.327225130890052,0.593307459986345
2163,brca,JRKL,CD86,IFNGscore,0.0615971374235609,Low,High,0.276593994241053,0.465968586387435,1.21248351262135
2166,brca,JRKL,CSF1R,IFNGscore,0.234544475606409,Low,High,0.181018981018981,0.397456279809221,0.592539981682521
2167,brca,JRKL,CSF2,IFNGscore,-0.0869250015535716,Low,Low,0.390652468997424,0.368248772504092,0.578533028566007
2169,brca,JRKL,CTLA4,IFNGscore,0.113781191445367,Low,High,0.208624708624709,0.363874345549738,0.393515104671864
2170,brca,JRKL,NCR3LG1,IFNGscore,-0.135900514281275,Low,Low,0.842096759850609,0.22636815920398,0.677119729135527
2172,brca,JRKL,FLT3,IFNGscore,-0.0487409744919843,Low,Low,0.628289210959651,0.511423550087873,0.670503726846864
2173,brca,JRKL,FLT3LG,IFNGscore,0.150414209623124,High,High,0.45230063455935,0.513071895424837,0.72901182876899
2174,brca,JRKL,GPRC5B,IFNGscore,0.241656590502549,Low,Low,0.22747483007382,0.480842911877395,0.666776769222447
2175,brca,JRKL,HHLA2,IFNGscore,0.193518247768012,Low,High,0.20793408110697,0.589337175792507,0.574793545409152
2176,brca,JRKL,HLA-DPA1,IFNGscore,0.101682584558868,Low,High,0.133548508296119,0.387434554973822,0.29821414485565
2177,brca,JRKL,ICOS,IFNGscore,0.0893383612401495,Low,High,0.0788932429799303,0.410994764397906,0.499110013610633
2178,brca,JRKL,ICOSLG,IFNGscore,-0.261416466746229,High,Low,0.180968307676883,0.0255102040816327,0.528898473265141
2180,brca,JRKL,IL13RA2,IFNGscore,0.276555245970136,Low,Low,0.364704868204457,0.24317617866005,0.476477136982217
2183,brca,JRKL,KDELR3,IFNGscore,0.205537318322582,Low,Low,0.41689614135218,0.493530499075786,0.628520386329742
2186,brca,JRKL,LCNL1,IFNGscore,0.229695469362859,High,High,0.530849300152695,0.464968152866242,0.574375494592638
2187,brca,JRKL,MAL,IFNGscore,-0.143024513325153,High,Low,0.682154897783202,0.294014084507042,0.715454234512479
2188,brca,JRKL,MAN2C1,IFNGscore,0.347249728628997,High,High,0.0278317489826975,0.0610526315789474,0.414327816280581
2189,brca,JRKL,MAST3,IFNGscore,0.391526088251514,Low,High,0.0445378151260504,0.242765273311897,0.319121419568793
2190,brca,JRKL,ME2,IFNGscore,0.179506004395866,Low,High,0.600517448693562,0.678510998307953,1.1478837796389
2191,brca,JRKL,NCR3,IFNGscore,0.0873997308800503,Low,High,0.767898767898768,0.595959595959596,0.885364882353452
2192,brca,JRKL,NPAS1,IFNGscore,0.549730450972078,Low,Low,0.132034632034632,0.0350877192982456,0.230939048676871
2193,brca,JRKL,NT5E,IFNGscore,0.404487648331367,Low,High,0.365963707466763,0.0807692307692308,0.380745997383415
2194,brca,JRKL,PANK4,IFNGscore,-0.232419031125227,High,High,0.126043130171173,0.0433673469387755,0.439754647973262
2197,brca,JRKL,PDCD1LG2,IFNGscore,0.139845710311221,Low,High,0.00759240759240759,0.324607329842932,0.309749459370375
2198,brca,JRKL,PHYH,IFNGscore,-0.105326301208597,High,High,0.258156074623137,0.441304347826087,1.08698110203001
2199,brca,JRKL,PLA2G4A,IFNGscore,0.0690751190768472,High,High,1,0.362244897959184,1.74610453940333
2200,brca,JRKL,PLCH2,IFNGscore,0.18431038425047,High,High,0.525451112654749,0.649446494464945,0.722233205960948
2202,brca,JRKL,PVR,IFNGscore,-0.478822249322188,High,Low,0.33113745926897,0.00614754098360656,0.439015924183232
2206,brca,JRKL,ROPN1B,IFNGscore,0.43599586358273,Low,Low,0.489964052890662,0.142066420664207,0.451885718905938
2207,brca,JRKL,SAMD8,IFNGscore,0.320103913821171,Low,High,0.337372543938759,0.292220113851992,0.391405738954118
2208,brca,JRKL,SCAMP5,IFNGscore,-0.0809207443337361,High,Low,0.304567324379454,0.338753387533875,2.13618121580846
2209,brca,JRKL,SESTD1,IFNGscore,0.0492781596070146,High,Low,0.967570207873654,0.717894736842105,2.04591600705931
2211,brca,JRKL,SLC7A1,IFNGscore,0.208627878024219,Low,High,0.354106136137042,0.366359447004608,0.72761051777769
2213,brca,JRKL,TNF,IFNGscore,-0.0642768007686197,High,Low,0.51604947765058,0.493006993006993,1.33027279473283
2214,brca,JRKL,TNFRSF13B,IFNGscore,0.118044027346531,High,High,0.335664335664336,0.446227929373997,0.929545407056472
2215,brca,JRKL,TNFRSF17,IFNGscore,0.0541215196191598,High,High,1,0.776293823038397,1.13270370217223
2217,brca,JRKL,TNFRSF4,IFNGscore,-0.148467460800524,Low,Low,0.325391819311368,0.335216572504708,0.513563339998797
2218,brca,JRKL,TNFRSF9,IFNGscore,0.323790095112295,Low,High,0.000621600621600622,0.128272251308901,0.379749036869662
2224,brca,JRKL,VAMP2,IFNGscore,0.341668501197907,Low,Low,0.313618270274617,0.132352941176471,0.447863053530004
2225,brca,JRKL,VPS39,IFNGscore,0.451916298882303,Low,High,0.132318017889117,0.112324492979719,0.388604962825608
2229,brca,KCNA5,CCL4L2,IFNGscore,-0.0639951444339621,High,Low,0.906060250912777,0.431208053691275,0.867391052540434
2230,brca,KCNA5,CD27,IFNGscore,0.209286871963684,Low,High,0.0468532847881471,0.198003327787022,0.336792628386945
2231,brca,KCNA5,CD274,IFNGscore,-0.0510200766139877,Low,Low,1,0.747844827586207,0.516032531257329
2232,brca,KCNA5,CD276,IFNGscore,-0.168844051219453,High,High,0.514402550383858,0.496621621621622,0.769137154167111
2233,brca,KCNA5,CD28,IFNGscore,-0.0935375968141886,High,Low,0.0507860453718274,0.0654545454545455,0.318221346924611
2234,brca,KCNA5,CD70,IFNGscore,0.282337954730527,High,High,0.856280829141283,0.574675324675325,0.620841748003736
2235,brca,KCNA5,CD80,IFNGscore,-0.0565035981492941,High,Low,0.172307286409139,0.244642857142857,1.12585144956149
2236,brca,KCNA5,CD86,IFNGscore,-0.0674113743043631,High,Low,0.124179032245081,0.20552677029361,0.574651198224927
2237,brca,KCNA5,CELSR3,IFNGscore,-0.236453891897858,Low,High,0.448150683921787,0.168103448275862,0.561874109321776
2238,brca,KCNA5,CSF1,IFNGscore,-0.143753248272366,Low,Low,0.596931739539928,0.40948275862069,0.73885555067959
2239,brca,KCNA5,CSF1R,IFNGscore,0.338598047872447,High,High,0.272287052472811,0.268680445151033,0.40359520101011
2240,brca,KCNA5,CSF2,IFNGscore,0.0613311585066088,High,High,0.0950182943990994,0.803886925795053,2.44247055052138
2241,brca,KCNA5,CSF3,IFNGscore,0.282269486382072,High,High,0.0740239028808615,0.319787985865724,0.382073123900803
2242,brca,KCNA5,CTLA4,IFNGscore,0.0394889042730471,Low,High,0.11784005468216,0.663961038961039,1.04472856915444
2243,brca,KCNA5,NCR3LG1,IFNGscore,0.249467724870762,High,High,0.849304633963839,0.411660777385159,0.62263757601933
2246,brca,KCNA5,FLT3LG,IFNGscore,-0.0864788792383631,High,Low,0.156056982819981,0.377049180327869,0.487705289003824
2247,brca,KCNA5,GPRC5B,IFNGscore,0.307943920833587,High,Low,0.503791528298836,0.375478927203065,0.482092542170195
2248,brca,KCNA5,HHLA2,IFNGscore,0.354052795247351,High,High,0.146678179593674,0.197406340057637,0.461780543672218
2249,brca,KCNA5,HLA-DPA1,IFNGscore,-0.0864788792383631,High,Low,0.0107769882621845,0.0903010033444816,0.233812978137697
2250,brca,KCNA5,ICOS,IFNGscore,-0.0629862596242877,High,Low,0.106893489099627,0.0691588785046729,0.510257859906648
2252,brca,KCNA5,IDO1,IFNGscore,0.0667007758183142,High,High,0.599878277896854,0.796819787985866,1.4359472145369
2255,brca,KCNA5,KDELR3,IFNGscore,-0.237780911756856,Low,High,1,0.422932330827068,0.551042452146758
2256,brca,KCNA5,KLRG2,IFNGscore,-0.302507481065346,Low,High,0.0256783417053815,0.0818965517241379,0.348649046546477
2257,brca,KCNA5,LAG3,IFNGscore,-0.0324349224343868,High,Low,0.212778633702496,0.522364217252396,1.22820038688368
2258,brca,KCNA5,LCNL1,IFNGscore,0.384581433223834,High,High,0.196280562050776,0.120141342756184,0.334819233871171
2260,brca,KCNA5,MAN2C1,IFNGscore,-0.295545864575441,Low,Low,0.19252221402379,0.0862068965517241,0.494543020735054
2261,brca,KCNA5,MAST3,IFNGscore,-0.150283562268221,Low,Low,0.482707627938267,0.432384341637011,0.862613433920204
2262,brca,KCNA5,ME2,IFNGscore,0.437795726357348,High,High,0.362607915207959,0.267343485617597,0.426205308699967
2263,brca,KCNA5,NCR3,IFNGscore,0.147339279409707,Low,High,0.0324733203260696,0.271043771043771,0.454320028259702
2264,brca,KCNA5,NPAS1,IFNGscore,-0.286800569620641,Low,High,0.156273392068096,0.0905172413793103,0.501387957045978
2265,brca,KCNA5,NT5E,IFNGscore,-0.0608111489600709,High,Low,0.663865469553775,0.62890625,3.04503007999968
2266,brca,KCNA5,PANK4,IFNGscore,0.142000527066245,High,Low,0.976163342293943,0.666077738515901,0.8412456948442
2267,brca,KCNA5,PAPSS1,IFNGscore,0.215706500903807,Low,Low,0.555359587739962,0.527494908350306,0.642464694201859
2268,brca,KCNA5,PDCD1,IFNGscore,0.0356066526302434,Low,High,0.287780551510529,0.669354838709677,1.22917519716052
2269,brca,KCNA5,PDCD1LG2,IFNGscore,-0.0268770306097336,High,Low,0.241288425089914,0.65,1.78839397079975
2270,brca,KCNA5,PHYH,IFNGscore,0.371025048551708,High,Low,0.913383032696357,0.151709401709402,0.465922958716709
2271,brca,KCNA5,PLA2G4A,IFNGscore,0.180987679140747,High,Low,0.717012939561259,0.584805653710247,0.784262178407737
2273,brca,KCNA5,PSMD9,IFNGscore,0.108758905572313,High,High,0.735710300767319,0.724381625441696,1.99023849976894
2275,brca,KCNA5,RBCK1,IFNGscore,0.316562540780961,High,High,0.855833224495573,0.396907216494845,0.428243094931395
2276,brca,KCNA5,RINL,IFNGscore,-0.187896748306505,Low,High,0.590809082444933,0.269396551724138,0.498363691524742
2277,brca,KCNA5,ROPN1,IFNGscore,-0.12694881750519,Low,High,0.204437112087681,0.479690522243714,1.17219589802456
2278,brca,KCNA5,ROPN1B,IFNGscore,-0.275236431624281,Low,High,0.137132159131891,0.171428571428571,0.380197096224479
2279,brca,KCNA5,SAMD8,IFNGscore,-0.130632812474595,Low,Low,0.586901543049568,0.456896551724138,1.01926971866119
2280,brca,KCNA5,SCAMP5,IFNGscore,0.0867441573087534,High,Low,0.963585434173669,0.757950530035336,2.11023757098966
2281,brca,KCNA5,SESTD1,IFNGscore,-0.256690549488985,Low,High,0.519032309279987,0.142241379310345,0.481584653263077
2283,brca,KCNA5,SLC7A1,IFNGscore,0.177156926120606,High,High,0.971904014168701,0.588339222614841,0.616806543158907
2284,brca,KCNA5,TLR3,IFNGscore,0.506812024420723,High,High,0.0349866851414839,0.109797297297297,0.354344519623224
2287,brca,KCNA5,TNFRSF17,IFNGscore,0.121920129440801,Low,High,0.258461538461538,0.497495826377296,0.52542451378965
2290,brca,KCNA5,TNFRSF9,IFNGscore,-0.0935375968141885,High,Low,0.0749993965300194,0.0512367491166078,0.411588103918511
2291,brca,KCNA5,TNFSF18,IFNGscore,-0.0631176444463066,Low,Low,0.604704168075624,0.729166666666667,2.33632561869311
2292,brca,KCNA5,TNFSF4,IFNGscore,0.0959442152321597,Low,High,0.410732714138287,0.802147239263804,1.26845595965509
2294,brca,KCNA5,TYK2,IFNGscore,0.23469247619701,High,High,0.469273272461727,0.452296819787986,0.56516053452489
2296,brca,KCNA5,VAMP2,IFNGscore,-0.290692728427606,Low,High,0.475532659596901,0.0883620689655172,0.338952599333624
2298,brca,KCNA5,VTCN1,IFNGscore,-0.282588889330381,Low,High,0.0986587740698259,0.0991379310344828,0.512696134572255
2300,brca,KDELR3,VSIR,IFNGscore,0.213277786470187,Low,High,0.00523650755848898,0.482439926062847,0.62985814540594
2301,brca,KDELR3,CCL4L2,IFNGscore,-0.133329676731689,High,Low,0.293594621348899,0.652255639097744,0.79181828842216
2302,brca,KDELR3,CD27,IFNGscore,0.130825626527913,Low,High,0.0357001100035156,0.693160813308688,0.470173354001021
2303,brca,KDELR3,CD274,IFNGscore,0.115946354977797,Low,High,0.0224672352818806,0.746765249537893,0.263275415457385
2304,brca,KDELR3,CD276,IFNGscore,-0.6250027056261,High,High,0.0877717774812265,0.0018796992481203,0.34662831464771
2305,brca,KDELR3,CD28,IFNGscore,0.0854050393961502,Low,High,0.0236068111455108,0.809611829944547,0.989352388800581
2306,brca,KDELR3,CD70,IFNGscore,0.446321597164766,Low,High,0.122374747623368,0.375,0.37432523981453
2307,brca,KDELR3,CD80,IFNGscore,0.161283925848674,Low,High,0.0157904643030501,0.595194085027726,1.27794837374889
2308,brca,KDELR3,CD86,IFNGscore,0.0897913055524278,Low,High,0.00430034361922907,0.798521256931608,0.434158487677703
2309,brca,KDELR3,CELSR3,IFNGscore,0.167761653159927,High,Low,0.954825140595777,0.26226012793177,1.77995022170642
2310,brca,KDELR3,CSF1,IFNGscore,0.0897913055524278,Low,High,0.0117579015411833,0.798521256931608,1.75289192661565
2311,brca,KDELR3,CSF1R,IFNGscore,0.190472084183452,Low,High,0.0104045873635291,0.508317929759704,0.728546990549912
2312,brca,KDELR3,CSF2,IFNGscore,0.0640157280130891,Low,High,0.110180531542761,0.861367837338262,1.746126031764
2313,brca,KDELR3,CSF3,IFNGscore,0.260816216146017,Low,High,0.343169917446943,0.386321626617375,0.423902277899208
2314,brca,KDELR3,CTLA4,IFNGscore,-0.0235680777675851,High,Low,0.872780123793912,0.932330827067669,2.15197857306998
2315,brca,KDELR3,NCR3LG1,IFNGscore,0.189682650143528,Low,Low,0.378737062250045,0.512014787430684,0.602133957257953
2317,brca,KDELR3,FLT3,IFNGscore,0.15957868159666,Low,High,0.941176470588235,0.604436229205176,0.406375059542585
2319,brca,KDELR3,GPRC5B,IFNGscore,0.37840312810718,Low,Low,0.0446899130693178,0.231800766283525,0.352838356415775
2320,brca,KDELR3,HHLA2,IFNGscore,-0.400829860740267,High,Low,0.0131827680640195,0.120300751879699,0.347820851662217
2321,brca,KDELR3,HLA-DPA1,IFNGscore,-0.0999444699873684,High,Low,0.231833870184189,0.738721804511278,0.576961573074696
2325,brca,KDELR3,IL13RA2,IFNGscore,0.301437296845913,Low,Low,0.157516339869281,0.314232902033272,0.258290999154983
2326,brca,KDELR3,IL34,IFNGscore,0.0673998021893096,Low,High,0.459080491921761,0.855822550831793,1.4306332142696
